word1,word2,num_paths,word_count_wiwj,degree_wiwj,degree_centrality_wiwj,closeness_centrality_wiwj,betweenness_wiwj,betweenness_centrality_wiwj,eigenvector_centrality_wiwj,clustering_coefficient_wiwj,preferential_attachment,shortest_path_length,word_count_i,degree_i,degree_centrality_i,closeness_centrality_i,betweenness_i,betweenness_centrality_i,eigenvector_centrality_i,clustering_coefficient_i,word_count_j,degree_j,degree_centrality_j,closeness_centrality_j,betweenness_j,betweenness_centrality_j,eigenvector_centrality_j,clustering_coefficient_j
动物,足球,1170711,2214,500,0.013285153,0.17211323,352012.2534,0.001004384,0.026909283,0.009777778,500,2,27,10,0.051546392,0.34954955,73.01084856,0.003899944,0.090724234,0.244444444,82,50,0.257731959,0.492385787,4821.369158,0.257538014,0.296605232,0.04
动物,草,714247,297,70,0.001859921,0.136718977,2792.374364,7.96738E-06,0.009038066,0.116402116,70,2,27,10,0.051546392,0.34954955,73.01084856,0.003899944,0.090724234,0.244444444,11,7,0.036082474,0.391129032,38.24601986,0.002042947,0.099621293,0.476190476
动物,足球场,781381,243,100,0.002657031,0.137550938,9641.4344,2.75096E-05,0.009686641,0.059753086,100,2,27,10,0.051546392,0.34954955,73.01084856,0.003899944,0.090724234,0.244444444,9,10,0.051546392,0.393509128,132.0548191,0.007053834,0.106770164,0.244444444
动物,简笔画,442638,27,30,0.000797109,0.133489395,795.0546564,2.2685E-06,0.005399701,0.081481481,30,3,27,10,0.051546392,0.34954955,73.01084856,0.003899944,0.090724234,0.244444444,1,3,0.015463918,0.381889764,10.88954138,0.000581675,0.059517737,0.333333333
动物,绘画材料,343122,27,20,0.000531406,0.131931153,0,0,0.004610626,0.244444444,20,3,27,10,0.051546392,0.34954955,73.01084856,0.003899944,0.090724234,0.244444444,1,2,0.010309278,0.377431907,0,0,0.050820225,1
动物,大自然,526136,108,50,0.001328515,0.131165595,2580.757627,7.36358E-06,0.007082068,0.122222222,50,3,27,10,0.051546392,0.34954955,73.01084856,0.003899944,0.090724234,0.244444444,4,5,0.025773196,0.375241779,35.34759118,0.001888125,0.078061483,0.5
动物,纤维材料,338863,27,20,0.000531406,0.133227137,0,0,0.005003524,0.244444444,20,3,27,10,0.051546392,0.34954955,73.01084856,0.003899944,0.090724234,0.244444444,1,2,0.010309278,0.381139489,0,0,0.055150914,1
动物,文具店,524226,54,40,0.001062812,0.131674976,2211.633379,6.31037E-06,0.005913138,0.122222222,40,3,27,10,0.051546392,0.34954955,73.01084856,0.003899944,0.090724234,0.244444444,2,4,0.020618557,0.376699029,30.29184597,0.001618068,0.065177048,0.5
动物,笔,461518,162,60,0.001594218,0.140108704,23664.9841,6.75224E-05,0.006096009,0.032592593,60,3,27,10,0.051546392,0.34954955,73.01084856,0.003899944,0.090724234,0.244444444,6,6,0.030927835,0.400826446,324.1296954,0.017313696,0.067192728,0.133333333
动物,学习用品,828038,1053,160,0.004251249,0.136995177,16270.38581,4.64237E-05,0.011107846,0.051037851,160,2,27,10,0.051546392,0.34954955,73.01084856,0.003899944,0.090724234,0.244444444,39,16,0.082474227,0.391919192,222.8488797,0.011903685,0.122435267,0.208791209
人类,动物,813728,1161,320,0.008502498,0.1716775,232721.5956,0.000664016,0.024572582,0.026612903,320,1,43,32,0.164948454,0.491139241,3187.493368,0.170262986,0.27084915,0.108870968,27,10,0.051546392,0.34954955,73.01084856,0.003899944,0.090724234,0.244444444
植物,生物,1029312,1886,741,0.019688596,0.215551852,2056669.233,0.00586822,0.061507747,0.016644175,741,1,82,57,0.293814433,0.534435262,5870.340434,0.313569811,0.380428098,0.046365915,23,13,0.067010309,0.403326403,350.349227,0.018714237,0.161680347,0.358974359
中性笔,生物,1460250,1886,689,0.01830694,0.204830687,2129028.521,0.00607468,0.046481783,0.010420156,689,2,82,53,0.273195876,0.507853403,6076.875176,0.324602061,0.287491858,0.029027576,23,13,0.067010309,0.403326403,350.349227,0.018714237,0.161680347,0.358974359
暴雨,生物,1035993,1886,598,0.015889042,0.20376386,1321398.172,0.003770297,0.054385401,0.023237954,598,1,82,46,0.237113402,0.505208333,3771.660017,0.201466803,0.33637608,0.0647343,23,13,0.067010309,0.403326403,350.349227,0.018714237,0.161680347,0.358974359
生物,足球,1477402,1886,650,0.017270698,0.198592188,1689162.958,0.004819627,0.047955237,0.014358974,650,2,23,13,0.067010309,0.403326403,350.349227,0.018714237,0.161680347,0.358974359,82,50,0.257731959,0.492385787,4821.369158,0.257538014,0.296605232,0.04
生物,草,741088,253,91,0.002417898,0.157752666,13399.4635,3.82322E-05,0.016106805,0.170940171,91,1,23,13,0.067010309,0.403326403,350.349227,0.018714237,0.161680347,0.358974359,11,7,0.036082474,0.391129032,38.24601986,0.002042947,0.099621293,0.476190476
生物,足球场,981218,207,130,0.00345414,0.158712621,46265.3038,0.000132007,0.017262637,0.087749288,130,2,23,13,0.067010309,0.403326403,350.349227,0.018714237,0.161680347,0.358974359,9,10,0.051546392,0.393509128,132.0548191,0.007053834,0.106770164,0.244444444
生物,简笔画,526019,23,39,0.001036242,0.154026225,3815.142404,1.08856E-05,0.009622848,0.11965812,39,2,23,13,0.067010309,0.403326403,350.349227,0.018714237,0.161680347,0.358974359,1,3,0.015463918,0.381889764,10.88954138,0.000581675,0.059517737,0.333333333
生物,绘画材料,395057,23,26,0.000690828,0.152228253,0,0,0.008216632,0.358974359,26,2,23,13,0.067010309,0.403326403,350.349227,0.018714237,0.161680347,0.358974359,1,2,0.010309278,0.377431907,0,0,0.050820225,1
大自然,生物,536560,92,65,0.00172707,0.151344917,12384.00125,3.53348E-05,0.012621008,0.179487179,65,2,4,5,0.025773196,0.375241779,35.34759118,0.001888125,0.078061483,0.5,23,13,0.067010309,0.403326403,350.349227,0.018714237,0.161680347,0.358974359
生物,纤维材料,405675,23,26,0.000690828,0.153723619,0,0,0.008916819,0.358974359,26,2,23,13,0.067010309,0.403326403,350.349227,0.018714237,0.161680347,0.358974359,1,2,0.010309278,0.381139489,0,0,0.055150914,1
文具店,生物,755177,46,52,0.001381656,0.151932665,10612.72482,3.02809E-05,0.010537848,0.179487179,52,3,2,4,0.020618557,0.376699029,30.29184597,0.001618068,0.065177048,0.5,23,13,0.067010309,0.403326403,350.349227,0.018714237,0.161680347,0.358974359
生物,笔,594002,138,78,0.002072484,0.161663889,113558.5882,0.000324013,0.010863744,0.047863248,78,2,23,13,0.067010309,0.403326403,350.349227,0.018714237,0.161680347,0.358974359,6,6,0.030927835,0.400826446,324.1296954,0.017313696,0.067192728,0.133333333
学习用品,生物,1236135,897,208,0.005526623,0.158071358,78074.93276,0.000222768,0.019795376,0.07495069,208,2,39,16,0.082474227,0.391919192,222.8488797,0.011903685,0.122435267,0.208791209,23,13,0.067010309,0.403326403,350.349227,0.018714237,0.161680347,0.358974359
人类,生物,1220210,989,416,0.011053247,0.198089423,1116735.838,0.003186342,0.043790985,0.039081886,416,1,43,32,0.164948454,0.491139241,3187.493368,0.170262986,0.27084915,0.108870968,23,13,0.067010309,0.403326403,350.349227,0.018714237,0.161680347,0.358974359
动物,生物,779577,621,130,0.00345414,0.140982563,25579.29436,7.29845E-05,0.014668326,0.087749288,130,1,27,10,0.051546392,0.34954955,73.01084856,0.003899944,0.090724234,0.244444444,23,13,0.067010309,0.403326403,350.349227,0.018714237,0.161680347,0.358974359
植物,运动,687845,656,513,0.013630566,0.200542439,1598509.466,0.004560969,0.025084835,0.00643971,513,2,82,57,0.293814433,0.534435262,5870.340434,0.313569811,0.380428098,0.046365915,8,9,0.046391753,0.375241779,272.3026857,0.014545307,0.06593844,0.138888889
中性笔,运动,699875,656,477,0.012674035,0.190567815,1654749.431,0.004721437,0.018956765,0.004031608,477,2,82,53,0.273195876,0.507853403,6076.875176,0.324602061,0.287491858,0.029027576,8,9,0.046391753,0.375241779,272.3026857,0.014545307,0.06593844,0.138888889
暴雨,运动,733502,656,414,0.011000106,0.189575274,1027033.152,0.002930396,0.022180114,0.008990875,414,2,82,46,0.237113402,0.505208333,3771.660017,0.201466803,0.33637608,0.0647343,8,9,0.046391753,0.375241779,272.3026857,0.014545307,0.06593844,0.138888889
足球,运动,408707,656,450,0.011956637,0.184763719,1312871.771,0.003745969,0.019557686,0.005555556,450,1,82,50,0.257731959,0.492385787,4821.369158,0.257538014,0.296605232,0.04,8,9,0.046391753,0.375241779,272.3026857,0.014545307,0.06593844,0.138888889
草,运动,417023,88,63,0.001673929,0.146767954,10414.49393,2.97153E-05,0.006568873,0.066137566,63,2,11,7,0.036082474,0.391129032,38.24601986,0.002042947,0.099621293,0.476190476,8,9,0.046391753,0.375241779,272.3026857,0.014545307,0.06593844,0.138888889
足球场,运动,434342,72,90,0.002391327,0.147661065,35958.88191,0.0001026,0.007040258,0.033950617,90,2,9,10,0.051546392,0.393509128,132.0548191,0.007053834,0.106770164,0.244444444,8,9,0.046391753,0.375241779,272.3026857,0.014545307,0.06593844,0.138888889
简笔画,运动,276599,8,27,0.000717398,0.143300995,2965.251363,8.46064E-06,0.003924507,0.046296296,27,3,1,3,0.015463918,0.381889764,10.88954138,0.000581675,0.059517737,0.333333333,8,9,0.046391753,0.375241779,272.3026857,0.014545307,0.06593844,0.138888889
绘画材料,运动,222473,8,18,0.000478265,0.14162822,0,0,0.003351006,0.138888889,18,3,1,2,0.010309278,0.377431907,0,0,0.050820225,1,8,9,0.046391753,0.375241779,272.3026857,0.014545307,0.06593844,0.138888889
大自然,运动,359763,32,45,0.001195664,0.140806393,9625.244012,2.74634E-05,0.005147252,0.069444444,45,3,4,5,0.025773196,0.375241779,35.34759118,0.001888125,0.078061483,0.5,8,9,0.046391753,0.375241779,272.3026857,0.014545307,0.06593844,0.138888889
纤维材料,运动,171428,8,18,0.000478265,0.14301946,0,0,0.003636565,0.138888889,18,2,1,2,0.010309278,0.381139489,0,0,0.055150914,1,8,9,0.046391753,0.375241779,272.3026857,0.014545307,0.06593844,0.138888889
文具店,运动,271390,16,36,0.000956531,0.141353214,8248.551014,2.35353E-05,0.004297673,0.069444444,36,2,2,4,0.020618557,0.376699029,30.29184597,0.001618068,0.065177048,0.5,8,9,0.046391753,0.375241779,272.3026857,0.014545307,0.06593844,0.138888889
笔,运动,292473,48,54,0.001434796,0.150406829,88261.38658,0.000251833,0.004430584,0.018518519,54,3,6,6,0.030927835,0.400826446,324.1296954,0.017313696,0.067192728,0.133333333,8,9,0.046391753,0.375241779,272.3026857,0.014545307,0.06593844,0.138888889
学习用品,运动,510812,312,144,0.003826124,0.147064455,60682.34847,0.000173143,0.00807319,0.028998779,144,2,39,16,0.082474227,0.391919192,222.8488797,0.011903685,0.122435267,0.208791209,8,9,0.046391753,0.375241779,272.3026857,0.014545307,0.06593844,0.138888889
人类,运动,478569,344,288,0.007652248,0.184295963,867963.0049,0.002476527,0.01785937,0.015120968,288,1,43,32,0.164948454,0.491139241,3187.493368,0.170262986,0.27084915,0.108870968,8,9,0.046391753,0.375241779,272.3026857,0.014545307,0.06593844,0.138888889
动物,运动,500839,216,90,0.002391327,0.131165595,19881.05015,5.67259E-05,0.005982214,0.033950617,90,2,27,10,0.051546392,0.34954955,73.01084856,0.003899944,0.090724234,0.244444444,8,9,0.046391753,0.375241779,272.3026857,0.014545307,0.06593844,0.138888889
生物,运动,704021,184,117,0.003108726,0.151344917,95401.03546,0.000272204,0.01066095,0.04985755,117,2,23,13,0.067010309,0.403326403,350.349227,0.018714237,0.161680347,0.358974359,8,9,0.046391753,0.375241779,272.3026857,0.014545307,0.06593844,0.138888889
天气,植物,907325,3116,969,0.025746626,0.211161794,4163852.938,0.011880571,0.053557519,0.00818222,969,1,38,17,0.087628866,0.395112016,709.3034867,0.03788812,0.140782238,0.176470588,82,57,0.293814433,0.534435262,5870.340434,0.313569811,0.380428098,0.046365915
中性笔,天气,1422759,3116,901,0.023939845,0.200658982,4310348.751,0.012298562,0.040473747,0.005122513,901,2,82,53,0.273195876,0.507853403,6076.875176,0.324602061,0.287491858,0.029027576,38,17,0.087628866,0.395112016,709.3034867,0.03788812,0.140782238,0.176470588
天气,暴雨,863500,3116,782,0.020777979,0.199613883,2675251.601,0.007633198,0.047355777,0.0114237,782,1,38,17,0.087628866,0.395112016,709.3034867,0.03788812,0.140782238,0.176470588,82,46,0.237113402,0.505208333,3771.660017,0.201466803,0.33637608,0.0647343
天气,足球,1376113,3116,850,0.022584759,0.194547541,3419813.954,0.009757631,0.041756748,0.007058824,850,2,38,17,0.087628866,0.395112016,709.3034867,0.03788812,0.140782238,0.176470588,82,50,0.257731959,0.492385787,4821.369158,0.257538014,0.296605232,0.04
天气,草,780475,418,119,0.003161866,0.154539781,27128.03524,7.74034E-05,0.014024909,0.084033613,119,2,38,17,0.087628866,0.395112016,709.3034867,0.03788812,0.140782238,0.176470588,11,7,0.036082474,0.391129032,38.24601986,0.002042947,0.099621293,0.476190476
天气,足球场,899944,342,170,0.004516952,0.155480185,93666.94363,0.000267256,0.015031343,0.043137255,170,2,38,17,0.087628866,0.395112016,709.3034867,0.03788812,0.140782238,0.176470588,9,10,0.051546392,0.393509128,132.0548191,0.007053834,0.106770164,0.244444444
天气,简笔画,470661,38,51,0.001355086,0.150889235,7723.989667,2.20386E-05,0.00837904,0.058823529,51,2,38,17,0.087628866,0.395112016,709.3034867,0.03788812,0.140782238,0.176470588,1,3,0.015463918,0.381889764,10.88954138,0.000581675,0.059517737,0.333333333
天气,绘画材料,352997,38,34,0.00090339,0.149127882,0,0,0.007154585,0.176470588,34,2,38,17,0.087628866,0.395112016,709.3034867,0.03788812,0.140782238,0.176470588,1,2,0.010309278,0.377431907,0,0,0.050820225,1
大自然,天气,340796,152,85,0.002258476,0.148262536,25072.16967,7.15375E-05,0.01098967,0.088235294,85,1,4,5,0.025773196,0.375241779,35.34759118,0.001888125,0.078061483,0.5,38,17,0.087628866,0.395112016,709.3034867,0.03788812,0.140782238,0.176470588
天气,纤维材料,359231,38,34,0.00090339,0.150592792,0,0,0.007764269,0.176470588,34,2,38,17,0.087628866,0.395112016,709.3034867,0.03788812,0.140782238,0.176470588,1,2,0.010309278,0.381139489,0,0,0.055150914,1
天气,文具店,713840,76,68,0.001806781,0.148838313,21486.11197,6.13055E-05,0.009175771,0.088235294,68,3,38,17,0.087628866,0.395112016,709.3034867,0.03788812,0.140782238,0.176470588,2,4,0.020618557,0.376699029,30.29184597,0.001618068,0.065177048,0.5
天气,笔,549708,228,102,0.002710171,0.158371345,229906.3231,0.000655983,0.009459543,0.023529412,102,2,38,17,0.087628866,0.395112016,709.3034867,0.03788812,0.140782238,0.176470588,6,6,0.030927835,0.400826446,324.1296954,0.017313696,0.067192728,0.133333333
天气,学习用品,1212120,1482,272,0.007227123,0.154851982,158067.4874,0.000451008,0.017236711,0.036845507,272,3,38,17,0.087628866,0.395112016,709.3034867,0.03788812,0.140782238,0.176470588,39,16,0.082474227,0.391919192,222.8488797,0.011903685,0.122435267,0.208791209
人类,天气,1279589,1634,544,0.014454246,0.194055016,2260900.16,0.006450944,0.038130749,0.019212524,544,2,43,32,0.164948454,0.491139241,3187.493368,0.170262986,0.27084915,0.108870968,38,17,0.087628866,0.395112016,709.3034867,0.03788812,0.140782238,0.176470588
动物,天气,864325,1026,170,0.004516952,0.138111227,51786.84945,0.000147762,0.012772361,0.043137255,170,2,27,10,0.051546392,0.34954955,73.01084856,0.003899944,0.090724234,0.244444444,38,17,0.087628866,0.395112016,709.3034867,0.03788812,0.140782238,0.176470588
天气,生物,806139,874,221,0.005872037,0.159359108,248503.9283,0.000709047,0.022761721,0.063348416,221,1,38,17,0.087628866,0.395112016,709.3034867,0.03788812,0.140782238,0.176470588,23,13,0.067010309,0.403326403,350.349227,0.018714237,0.161680347,0.358974359
天气,运动,643898,304,153,0.004065257,0.148262536,193145.2444,0.000551094,0.009282961,0.024509804,153,2,38,17,0.087628866,0.395112016,709.3034867,0.03788812,0.140782238,0.176470588,8,9,0.046391753,0.375241779,272.3026857,0.014545307,0.06593844,0.138888889
晴天,植物,378668,164,171,0.004543522,0.18448477,153132.8831,0.000436928,0.015577597,0,171,2,2,3,0.015463918,0.34519573,26.08586075,0.001393401,0.040947546,0,82,57,0.293814433,0.534435262,5870.340434,0.313569811,0.380428098,0.046365915
中性笔,晴天,488660,164,159,0.004224678,0.175308826,158520.5196,0.000452301,0.011772086,0,159,3,82,53,0.273195876,0.507853403,6076.875176,0.324602061,0.287491858,0.029027576,2,3,0.015463918,0.34519573,26.08586075,0.001393401,0.040947546,0
晴天,暴雨,393353,164,138,0.003666702,0.174395759,98386.99799,0.000280724,0.013773775,0,138,2,2,3,0.015463918,0.34519573,26.08586075,0.001393401,0.040947546,0,82,46,0.237113402,0.505208333,3771.660017,0.201466803,0.33637608,0.0647343
晴天,足球,299465,164,150,0.003985546,0.169969471,125769.5645,0.000358854,0.012145256,0,150,1,2,3,0.015463918,0.34519573,26.08586075,0.001393401,0.040947546,0,82,50,0.257731959,0.492385787,4821.369158,0.257538014,0.296605232,0.04
晴天,草,262485,22,21,0.000557976,0.135016072,997.6803482,2.84665E-06,0.004079247,0,21,2,2,3,0.015463918,0.34519573,26.08586075,0.001393401,0.040947546,0,11,7,0.036082474,0.391129032,38.24601986,0.002042947,0.099621293,0.476190476
晴天,足球场,282389,18,30,0.000797109,0.13583767,3444.763622,9.82882E-06,0.004371976,0,30,2,2,3,0.015463918,0.34519573,26.08586075,0.001393401,0.040947546,0,9,10,0.051546392,0.393509128,132.0548191,0.007053834,0.106770164,0.244444444
晴天,简笔画,170011,2,9,0.000239133,0.131826716,284.0630599,8.10507E-07,0.002437105,0,9,3,2,3,0.015463918,0.34519573,26.08586075,0.001393401,0.040947546,0,1,3,0.015463918,0.381889764,10.88954138,0.000581675,0.059517737,0.333333333
晴天,绘画材料,135105,2,6,0.000159422,0.130287882,0,0,0.002080963,0,6,3,2,3,0.015463918,0.34519573,26.08586075,0.001393401,0.040947546,0,1,2,0.010309278,0.377431907,0,0,0.050820225,1
大自然,晴天,184929,8,15,0.000398555,0.12953186,922.0723412,2.63092E-06,0.003196426,0,15,2,4,5,0.025773196,0.375241779,35.34759118,0.001888125,0.078061483,0.5,2,3,0.015463918,0.34519573,26.08586075,0.001393401,0.040947546,0
晴天,纤维材料,104300,2,6,0.000159422,0.131567724,0,0,0.002258295,0,6,2,2,3,0.015463918,0.34519573,26.08586075,0.001393401,0.040947546,0,1,2,0.010309278,0.381139489,0,0,0.055150914,1
文具店,晴天,200414,4,12,0.000318844,0.130034896,790.1888758,2.25462E-06,0.00266884,0,12,2,2,4,0.020618557,0.376699029,30.29184597,0.001618068,0.065177048,0.5,2,3,0.015463918,0.34519573,26.08586075,0.001393401,0.040947546,0
晴天,笔,191056,12,18,0.000478265,0.138363578,8455.202098,2.41249E-05,0.002751377,0,18,3,2,3,0.015463918,0.34519573,26.08586075,0.001393401,0.040947546,0,6,6,0.030927835,0.400826446,324.1296954,0.017313696,0.067192728,0.133333333
学习用品,晴天,394287,78,48,0.001275375,0.135288831,5813.204844,1.65866E-05,0.005013424,0,48,3,39,16,0.082474227,0.391919192,222.8488797,0.011903685,0.122435267,0.208791209,2,3,0.015463918,0.34519573,26.08586075,0.001393401,0.040947546,0
人类,晴天,479789,86,96,0.002550749,0.169539168,83148.50813,0.000237245,0.011090608,0,96,2,43,32,0.164948454,0.491139241,3187.493368,0.170262986,0.27084915,0.108870968,2,3,0.015463918,0.34519573,26.08586075,0.001393401,0.040947546,0
动物,晴天,350093,54,30,0.000797109,0.120663012,1904.550829,5.43419E-06,0.003714935,0,30,3,27,10,0.051546392,0.34954955,73.01084856,0.003899944,0.090724234,0.244444444,2,3,0.015463918,0.34519573,26.08586075,0.001393401,0.040947546,0
晴天,生物,409142,46,39,0.001036242,0.139226552,9139.161149,2.60764E-05,0.006620413,0,39,2,2,3,0.015463918,0.34519573,26.08586075,0.001393401,0.040947546,0,23,13,0.067010309,0.403326403,350.349227,0.018714237,0.161680347,0.358974359
晴天,运动,187608,16,27,0.000717398,0.12953186,7103.249941,2.02674E-05,0.002700017,0,27,2,2,3,0.015463918,0.34519573,26.08586075,0.001393401,0.040947546,0,8,9,0.046391753,0.375241779,272.3026857,0.014545307,0.06593844,0.138888889
天气,晴天,262637,76,51,0.001355086,0.136390981,18502.79198,5.27933E-05,0.005764687,0,51,1,38,17,0.087628866,0.395112016,709.3034867,0.03788812,0.140782238,0.176470588,2,3,0.015463918,0.34519573,26.08586075,0.001393401,0.040947546,0
植物,阳光,246001,164,228,0.00605803,0.196364471,176730.8405,0.00050426,0.024836313,0.015455305,228,1,82,57,0.293814433,0.534435262,5870.340434,0.313569811,0.380428098,0.046365915,2,4,0.020618557,0.367424242,30.10572257,0.001608126,0.065285169,0.333333333
中性笔,阳光,540811,164,212,0.005632905,0.186597652,182948.7181,0.000522001,0.018768955,0.009675859,212,2,82,53,0.273195876,0.507853403,6076.875176,0.324602061,0.287491858,0.029027576,2,4,0.020618557,0.367424242,30.10572257,0.001608126,0.065285169,0.333333333
暴雨,阳光,274773,164,184,0.004888936,0.185625789,113548.5501,0.000323984,0.021960369,0.0215781,184,1,82,46,0.237113402,0.505208333,3771.660017,0.201466803,0.33637608,0.0647343,2,4,0.020618557,0.367424242,30.10572257,0.001608126,0.065285169,0.333333333
足球,阳光,529805,164,200,0.005314061,0.180914475,145150.8023,0.000414154,0.019363923,0.013333333,200,2,82,50,0.257731959,0.492385787,4821.369158,0.257538014,0.296605232,0.04,2,4,0.020618557,0.367424242,30.10572257,0.001608126,0.065285169,0.333333333
草,阳光,299804,22,28,0.000743969,0.143710288,1151.424063,3.28532E-06,0.006503793,0.158730159,28,2,11,7,0.036082474,0.391129032,38.24601986,0.002042947,0.099621293,0.476190476,2,4,0.020618557,0.367424242,30.10572257,0.001608126,0.065285169,0.333333333
足球场,阳光,336638,18,40,0.001062812,0.144584793,3975.605748,1.13435E-05,0.006970508,0.081481481,40,2,9,10,0.051546392,0.393509128,132.0548191,0.007053834,0.106770164,0.244444444,2,4,0.020618557,0.367424242,30.10572257,0.001608126,0.065285169,0.333333333
简笔画,阳光,172434,2,12,0.000318844,0.140315557,327.8375116,9.35407E-07,0.003885626,0.111111111,12,2,1,3,0.015463918,0.381889764,10.88954138,0.000581675,0.059517737,0.333333333,2,4,0.020618557,0.367424242,30.10572257,0.001608126,0.065285169,0.333333333
绘画材料,阳光,127898,2,8,0.000212562,0.138677632,0,0,0.003317807,0.333333333,8,2,1,2,0.010309278,0.377431907,0,0,0.050820225,1,2,4,0.020618557,0.367424242,30.10572257,0.001608126,0.065285169,0.333333333
大自然,阳光,166607,8,20,0.000531406,0.137872927,1064.164774,3.03634E-06,0.005096257,0.166666667,20,2,4,5,0.025773196,0.375241779,35.34759118,0.001888125,0.078061483,0.5,2,4,0.020618557,0.367424242,30.10572257,0.001608126,0.065285169,0.333333333
